level,day,week,lessonTitleArabic,lessonTitleEnglish,phraseId,friendlyLatin,arabic,english,scenario,possibleMoroccanReply,cultureNote,pronunciationParts,imagePromptSeed,videoActionSeed,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,status
4,28,4,مراجعة الأسبوع 4: مشتري واثق,Week 4 Review: Confident Shopper,L04-D28-P04,wach katstahel?,واش كتستاهل؟,Is it worth it?,Review advice.,iyeh,Fair price review.,wach / katstahel?,"Realistic Moroccan souk/shopping scene, Level 4 Day 28: مراجعة الأسبوع 4: مشتري واثق. Show a foreign learner politely handling this situation: Review advice.. Visual focus: the phrase 'wach katstahel?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 4: مشتري واثق'. Trigger: Review advice.. Learner says 'wach katstahel?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day28/l04-d28-p04-normal.mp3,assets/audio/level04/day28/l04-d28-p04-slow.mp3,assets/video/level04/day28/l04-d28-p04-scene.mp4,assets/images/video-posters/level04/day28/l04-d28-p04-poster.webp,assets/images/lesson-scenes/level04/day28/l04-d28-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,28,4,مراجعة الأسبوع 4: مشتري واثق,Week 4 Review: Confident Shopper,L04-D28-P05,"wakha, tfaqna. shukran",واخا، تفقنا. شكرا,"Okay, deal. Thank you.",Review deal close.,bssahtk,Final bargaining review.,wakha / tfaqna. shukran,"Realistic Moroccan souk/shopping scene, Level 4 Day 28: مراجعة الأسبوع 4: مشتري واثق. Show a foreign learner politely handling this situation: Review deal close.. Visual focus: the phrase 'wakha, tfaqna. shukran' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'مراجعة الأسبوع 4: مشتري واثق'. Trigger: Review deal close.. Learner says 'wakha, tfaqna. shukran'. Moroccan seller replies 'bssahtk'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day28/l04-d28-p05-normal.mp3,assets/audio/level04/day28/l04-d28-p05-slow.mp3,assets/video/level04/day28/l04-d28-p05-scene.mp4,assets/images/video-posters/level04/day28/l04-d28-p05-poster.webp,assets/images/lesson-scenes/level04/day28/l04-d28-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,29,5,مواقف سوق مختلطة,Real Souk Mixed Situations,L04-D29-P01,bshhal had s-sak?,بشحال هاد الساك؟,How much is this bag?,Start in a busy souk.,miyaine dirham,Mixed simulation starts with item-specific price.,bshhal / had / s-sak?,"Realistic Moroccan souk/shopping scene, Level 4 Day 29: مواقف سوق مختلطة. Show a foreign learner politely handling this situation: Start in a busy souk.. Visual focus: the phrase 'bshhal had s-sak?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مواقف سوق مختلطة'. Trigger: Start in a busy souk.. Learner says 'bshhal had s-sak?'. Moroccan seller replies 'miyaine dirham'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day29/l04-d29-p01-normal.mp3,assets/audio/level04/day29/l04-d29-p01-slow.mp3,assets/video/level04/day29/l04-d29-p01-scene.mp4,assets/images/video-posters/level04/day29/l04-d29-p01-poster.webp,assets/images/lesson-scenes/level04/day29/l04-d29-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,29,5,مواقف سوق مختلطة,Real Souk Mixed Situations,L04-D29-P02,3tini taman hsen aafak,عطيني ثمن حسن عافاك,"Give me a better price, please.",Ask for a better price.,nqes lik,Friendly bargaining in a real souk.,3tini / taman / hsen / aafak,"Realistic Moroccan souk/shopping scene, Level 4 Day 29: مواقف سوق مختلطة. Show a foreign learner politely handling this situation: Ask for a better price.. Visual focus: the phrase '3tini taman hsen aafak' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مواقف سوق مختلطة'. Trigger: Ask for a better price.. Learner says '3tini taman hsen aafak'. Moroccan seller replies 'nqes lik'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day29/l04-d29-p02-normal.mp3,assets/audio/level04/day29/l04-d29-p02-slow.mp3,assets/video/level04/day29/l04-d29-p02-scene.mp4,assets/images/video-posters/level04/day29/l04-d29-p02-poster.webp,assets/images/lesson-scenes/level04/day29/l04-d29-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,29,5,مواقف سوق مختلطة,Real Souk Mixed Situations,L04-D29-P03,wach kayn b l-khel?,واش كاين بالكحل؟,Do you have it in black?,Ask for another color.,kayn,Choice after price interest.,wach / kayn / b / l-khel?,"Realistic Moroccan souk/shopping scene, Level 4 Day 29: مواقف سوق مختلطة. Show a foreign learner politely handling this situation: Ask for another color.. Visual focus: the phrase 'wach kayn b l-khel?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'مواقف سوق مختلطة'. Trigger: Ask for another color.. Learner says 'wach kayn b l-khel?'. Moroccan seller replies 'kayn'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day29/l04-d29-p03-normal.mp3,assets/audio/level04/day29/l04-d29-p03-slow.mp3,assets/video/level04/day29/l04-d29-p03-scene.mp4,assets/images/video-posters/level04/day29/l04-d29-p03-poster.webp,assets/images/lesson-scenes/level04/day29/l04-d29-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,29,5,مواقف سوق مختلطة,Real Souk Mixed Situations,L04-D29-P04,"la shukran, ghir kanchouf",لا شكرا، غير كنشوف,"No thank you, I am just looking.",Say no to pressure.,mrehba,Protect yourself politely.,la shukran / ghir kanchouf,"Realistic Moroccan souk/shopping scene, Level 4 Day 29: مواقف سوق مختلطة. Show a foreign learner politely handling this situation: Say no to pressure.. Visual focus: the phrase 'la shukran, ghir kanchouf' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'مواقف سوق مختلطة'. Trigger: Say no to pressure.. Learner says 'la shukran, ghir kanchouf'. Moroccan seller replies 'mrehba'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day29/l04-d29-p04-normal.mp3,assets/audio/level04/day29/l04-d29-p04-slow.mp3,assets/video/level04/day29/l04-d29-p04-scene.mp4,assets/images/video-posters/level04/day29/l04-d29-p04-poster.webp,assets/images/lesson-scenes/level04/day29/l04-d29-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,29,5,مواقف سوق مختلطة,Real Souk Mixed Situations,L04-D29-P05,"wakha, ghadi nakhdo. ghlefha mzyan",واخا، غادي ناخدو. غلفها مزيان,"Okay, I will take it. Wrap it well.",Buy and ask for wrapping.,bssahtk,End-to-end purchase.,wakha / ghadi nakhdo. ghlefha mzyan,"Realistic Moroccan souk/shopping scene, Level 4 Day 29: مواقف سوق مختلطة. Show a foreign learner politely handling this situation: Buy and ask for wrapping.. Visual focus: the phrase 'wakha, ghadi nakhdo. ghlefha mzyan' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'مواقف سوق مختلطة'. Trigger: Buy and ask for wrapping.. Learner says 'wakha, ghadi nakhdo. ghlefha mzyan'. Moroccan seller replies 'bssahtk'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day29/l04-d29-p05-normal.mp3,assets/audio/level04/day29/l04-d29-p05-slow.mp3,assets/video/level04/day29/l04-d29-p05-scene.mp4,assets/images/video-posters/level04/day29/l04-d29-p05-poster.webp,assets/images/lesson-scenes/level04/day29/l04-d29-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,30,5,اختبار التسوق النهائي,Final Shopping Day,L04-D30-P01,"salam, bshhal hada?",سلام، بشحال هادا؟,"Hello, how much is this?",Open the interaction.,tlatin dirham,Final test: start simple.,salam / bshhal hada,"Realistic Moroccan souk/shopping scene, Level 4 Day 30: اختبار التسوق النهائي. Show a foreign learner politely handling this situation: Open the interaction.. Visual focus: the phrase 'salam, bshhal hada?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'اختبار التسوق النهائي'. Trigger: Open the interaction.. Learner says 'salam, bshhal hada?'. Moroccan seller replies 'tlatin dirham'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day30/l04-d30-p01-normal.mp3,assets/audio/level04/day30/l04-d30-p01-slow.mp3,assets/video/level04/day30/l04-d30-p01-scene.mp4,assets/images/video-posters/level04/day30/l04-d30-p01-poster.webp,assets/images/lesson-scenes/level04/day30/l04-d30-p01-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,30,5,اختبار التسوق النهائي,Final Shopping Day,L04-D30-P02,nqes shwiya aafak?,نقص شوية عافاك؟,Can you lower it a little?,Negotiate once.,wakha,Final test: polite reduction.,nqes / shwiya / aafak?,"Realistic Moroccan souk/shopping scene, Level 4 Day 30: اختبار التسوق النهائي. Show a foreign learner politely handling this situation: Negotiate once.. Visual focus: the phrase 'nqes shwiya aafak?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'اختبار التسوق النهائي'. Trigger: Negotiate once.. Learner says 'nqes shwiya aafak?'. Moroccan seller replies 'wakha'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day30/l04-d30-p02-normal.mp3,assets/audio/level04/day30/l04-d30-p02-slow.mp3,assets/video/level04/day30/l04-d30-p02-scene.mp4,assets/images/video-posters/level04/day30/l04-d30-p02-poster.webp,assets/images/lesson-scenes/level04/day30/l04-d30-p02-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,30,5,اختبار التسوق النهائي,Final Shopping Day,L04-D30-P03,wach l-jawda mzyana?,واش الجودة مزيانة؟,Is the quality good?,Ask about quality.,mzyana,Final test: value before purchase.,wach / l-jawda / mzyana?,"Realistic Moroccan souk/shopping scene, Level 4 Day 30: اختبار التسوق النهائي. Show a foreign learner politely handling this situation: Ask about quality.. Visual focus: the phrase 'wach l-jawda mzyana?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.",Short interactive video: learner is in a Moroccan souk/shop during 'اختبار التسوق النهائي'. Trigger: Ask about quality.. Learner says 'wach l-jawda mzyana?'. Moroccan seller replies 'mzyana'. End with a clear action showing the shopping interaction resolved.,assets/audio/level04/day30/l04-d30-p03-normal.mp3,assets/audio/level04/day30/l04-d30-p03-slow.mp3,assets/video/level04/day30/l04-d30-p03-scene.mp4,assets/images/video-posters/level04/day30/l04-d30-p03-poster.webp,assets/images/lesson-scenes/level04/day30/l04-d30-p03-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,30,5,اختبار التسوق النهائي,Final Shopping Day,L04-D30-P04,"kolshi miya w 3shrin, sa7?",كلشي مية وعشرين، صح؟,"The total is 120, right?",Confirm total and pay.,iyeh,Final test: payment clarity.,kolshi miya w 3shrin / sa7,"Realistic Moroccan souk/shopping scene, Level 4 Day 30: اختبار التسوق النهائي. Show a foreign learner politely handling this situation: Confirm total and pay.. Visual focus: the phrase 'kolshi miya w 3shrin, sa7?' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'اختبار التسوق النهائي'. Trigger: Confirm total and pay.. Learner says 'kolshi miya w 3shrin, sa7?'. Moroccan seller replies 'iyeh'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day30/l04-d30-p04-normal.mp3,assets/audio/level04/day30/l04-d30-p04-slow.mp3,assets/video/level04/day30/l04-d30-p04-scene.mp4,assets/images/video-posters/level04/day30/l04-d30-p04-poster.webp,assets/images/lesson-scenes/level04/day30/l04-d30-p04-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
4,30,5,اختبار التسوق النهائي,Final Shopping Day,L04-D30-P05,"shukran, nhar zwin",شكرا، نهار زوين,"Thank you, have a good day.",Close with thanks.,llah y3tik saha,Final test: leave with warmth.,shukran / nhar zwin,"Realistic Moroccan souk/shopping scene, Level 4 Day 30: اختبار التسوق النهائي. Show a foreign learner politely handling this situation: Close with thanks.. Visual focus: the phrase 'shukran, nhar zwin' without putting text on the image. Moroccan market, shop stall, artisan goods, warm natural light, respectful real-life interaction.","Short interactive video: learner is in a Moroccan souk/shop during 'اختبار التسوق النهائي'. Trigger: Close with thanks.. Learner says 'shukran, nhar zwin'. Moroccan seller replies 'llah y3tik saha'. End with a clear action showing the shopping interaction resolved.",assets/audio/level04/day30/l04-d30-p05-normal.mp3,assets/audio/level04/day30/l04-d30-p05-slow.mp3,assets/video/level04/day30/l04-d30-p05-scene.mp4,assets/images/video-posters/level04/day30/l04-d30-p05-poster.webp,assets/images/lesson-scenes/level04/day30/l04-d30-p05-scene.webp,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA
